topic_id,global_score,topic_observations,dt,mt,maxm,minm,stdm,avgm,top_phrases,phrase_count_shown,num_dipoles,analyzer_rows,top_dipoles,top_labels,avg_pi,max_pi,sum_obs_in_analyzer,max_obs_in_analyzer,candidate_narrative,relevant_to_disinformation,notes
t446766,5.717391304347826,263,23,0.5,1.0,0.0,0.3180031873203765,0.4432375112809894,the artistic director | our artistic director | artistic director | The artistic director | its artistic director | Artistic Director | The Artistic Director | art director | the art director | his creative director,10,23,23,D122_910 (1) | D45_90 (1) | D20_38 (1) | D10_122 (1) | D38_129 (1),Polarization6 (9) | Polarization1 (7) | Polarization0 (3) | Polarization7 (1) | Polarization3 (1),0.4432375112809894,1.0,263,30,,,
t358157,5.7142857142857135,8,1,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.0,0.7142857142857142,4x100m | the 4x100m | the 4x100m. | the 4x100 meter | 4×200 metres | 4x400m | the 4x400m | the 4x400m. | the 4×100-meterrelay | the 4x400 metres,10,1,1,D16_404 (1),Polarization8 (1),0.7142857142857142,0.7142857142857142,8,8,,,
t761818,5.649385503480538,1907,146,0.4325171911421911,1.0,0.0,0.3204370697886757,0.4648090999004266,transfer talk,1,146,146,D64_905 (1) | D2_27 (1) | D24_87 (1) | D6_38 (1) | D64_100 (1),Polarization1 (22) | Polarization7 (20) | Polarization4 (19) | Polarization3 (18) | Polarization0 (12),0.4648090999004265,1.0,1907,37,,,
t628718,5.640186915887852,2130,214,0.5666666666666668,1.0,0.0,0.2989244222888734,0.5296872397078713,the race | a race | her race | that race | race | races | the Race | racing | The race | this race,10,214,214,D2_171 (1) | D40_54 (1) | D122_910 (1) | D2_27 (1) | D68_911 (1),Polarization7 (42) | Polarization6 (33) | Polarization1 (32) | Polarization4 (31) | Polarization9 (25),0.5296872397078713,1.0,2130,38,,,
t231754,5.6,6,1,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.0,0.9333333333333332,the 1990s | 1990s | the 1990sâand,3,1,1,D6_52 (1),Polarization10 (1),0.9333333333333332,0.9333333333333332,6,6,,,
t289705,5.589610389610388,1076,77,0.3999999999999999,1.0,0.0,0.339636016384213,0.4086711774080599,a division | that division | division | the division | which division | A DIVISION | each division | divisions | That division | his division,10,77,77,D40_54 (1) | D6_38 (1) | D3_908 (1) | D16_60 (1) | D32_45 (1),Polarization1 (22) | Polarization4 (11) | Polarization7 (9) | Polarization0 (8) | Polarization5 (5),0.4086711774080598,1.0,1076,99,,,
t303882,5.515151515151516,26,3,0.6363636363636365,1.0,0.3636363636363635,0.260676523243716,0.6666666666666666,the welfare | its welfare | welfare | Welfare | their own welfare | The welfare | her welfare | social welfare | welfare support | whose welfare,10,3,3,D25_911 (1) | D110_910 (1) | D25_110 (1),Polarization0 (1) | Polarization7 (1) | Polarization4 (1),0.6666666666666666,1.0,26,12,,,
t397523,5.43008314436886,449,49,0.5925925925925927,1.0,0.0,0.381823682694329,0.5011917032325195,light | Light | a light | the lights | the light | The light | lights | their light | That light | more light,10,49,49,D2_7 (1) | D45_90 (1) | D20_38 (1) | D55_911 (1) | D5_7 (1),Polarization1 (13) | Polarization0 (9) | Polarization7 (8) | Polarization9 (6) | Polarization4 (4),0.5011917032325195,1.0,449,42,,,
t579013,5.407801418439717,1525,141,0.5,1.0,0.0,0.3031434212873197,0.4999709879225131,the track | track | a track | Track | Most tracks | TRACK | the tracks | The track | this same track | this track,10,141,141,D2_171 (1) | D40_54 (1) | D122_910 (1) | D68_911 (1) | D24_87 (1),Polarization6 (21) | Polarization1 (20) | Polarization7 (19) | Polarization4 (15) | Polarization9 (14),0.499970987922513,1.0,1525,44,,,
t120141,5.333333333333333,48,9,1.0,1.0,0.0,0.4969039949999533,0.5555555555555556,opposition | Opposition | the Opposition | their opposition | the opposition | her opposition | The Opposition | his opposition | its opposition | opposition practice,10,9,9,D93_186 (1) | D6_38 (1) | D30_38 (1) | D30_97 (1) | D97_186 (1),Polarization0 (5) | Polarization1 (4),0.5555555555555556,1.0,48,12,,,
t473657,5.197802197802198,2838,273,0.5,1.0,0.0,0.289570332781018,0.5110670775884523,"her victory | a 3-1 victory | This victory | the victories | victory | the victory | a 6-1, 6-4 victory | a 6-3 6-7 (8) (11/9) victory | a 7-5 6-3 victory | a victory",10,273,273,D179_910 (1) | D17_179 (1) | D334_910 (1) | D40_54 (1) | D64_905 (1),Polarization6 (37) | Polarization7 (35) | Polarization9 (34) | Polarization4 (32) | Polarization1 (31),0.5110670775884522,1.0,2838,29,,,
t782865,5.195474372955289,1938,131,0.3511904761904761,1.0,0.0,0.2747629488045815,0.4118534912036057,a world record | her own world record | his own world record | that world record | 12 world records | their world record | world record | World records | the world records | a World Record,10,131,131,D40_54 (1) | D2_27 (1) | D68_911 (1) | D24_87 (1) | D9_44 (1),Polarization3 (31) | Polarization1 (21) | Polarization7 (16) | Polarization6 (11) | Polarization4 (11),0.41185349120360576,1.0,1938,55,,,
t957270,5.00990990990991,1742,185,0.5320512820512819,1.0,0.0,0.3495836698644201,0.4817694203960819,a picture | pictures | this picture | the picture | Picture | any picture | (Picture | The picture | these pictures | picture,10,185,185,D134_880 (1) | D40_54 (1) | D122_910 (1) | D2_27 (1) | D68_911 (1),Polarization1 (44) | Polarization7 (32) | Polarization0 (27) | Polarization4 (20) | Polarization6 (17),0.4817694203960819,1.0,1742,35,,,
t872087,5.001097418376831,2225,242,0.5439395843807608,1.0,0.0,0.2883740230382939,0.5361948763152369,end | the end | my end | an end | the very end | that end | ends | 'The End | his ending | both ends,10,242,242,D179_910 (1) | D2_27 (1) | D68_911 (1) | D24_87 (1) | D9_44 (1),Polarization6 (53) | Polarization7 (50) | Polarization0 (29) | Polarization1 (28) | Polarization4 (25),0.5361948763152369,1.0,2225,32,,,
t71129,5.000000000000001,272,16,0.2941176470588236,1.0,0.0,0.3332481536023504,0.3947138485981197,"flames | the flame | a flame | The flame | flame | the ""Flame | The ""Flame | the flames | The Flame | the Flame",10,16,16,D122_910 (1) | D10_11 (1) | D10_122 (1) | D0_97 (1) | D386_387 (1),Polarization3 (5) | Polarization1 (4) | Polarization8 (3) | Polarization10 (1) | Polarization5 (1),0.3947138485981197,1.0,272,30,,,
t688516,5.0,20,2,0.5,1.0,0.0,0.5,0.5,"the balance beam | balance beam,6:38 | balance beam | Balance Beam | her balance beam experience | her balance beam routine | the balance beam final | balance beam finals | balance beam final | her balance beam",10,2,2,D8_14 (1) | D404_910 (1),Polarization1 (1) | Polarization0 (1),0.5,1.0,20,18,,,
t272361,5.0,15,3,1.0,1.0,0.0,0.4714045207910317,0.6666666666666666,"inequalities | inequality | the inequalities | ""inequality | the glaring inequalities",5,3,3,D108_910 (1) | D93_910 (1) | D21_910 (1),Polarization0 (2) | Polarization1 (1),0.6666666666666666,1.0,15,5,,,
t362956,5.0,15,3,1.0,1.0,0.0,0.4714045207910317,0.6666666666666666,a gift | Your gift | the gift | the same gift | gifts | 'gift | this gift | other gifts | his gifts | The gift,10,3,3,D9_44 (1) | D10_44 (1) | D51_910 (1),Polarization0 (2) | Polarization1 (1),0.6666666666666666,1.0,15,11,,,
t1004636,5.0,5,1,1.0,1.0,1.0,0.0,1.0,the annual carbon footprint | their overall carbon footprint | the overall global carbon footprint | the carbon footprint | their carbon footprint | our carbon footprint | its carbon footprint | carbon footprints | no carbon footprint | carbon footprint,10,1,1,D18_908 (1),Polarization0 (1),1.0,1.0,5,5,,,
t12460,4.850998463901689,1579,186,0.5714285714285714,1.0,0.0,0.329543696126823,0.542803076743482,pool swimming | the swimming | Swimming | the swimming pool | SWIMMING | my swimming | a swimming | her swimming pool | a swimming pool | : Swimming,10,186,186,D179_910 (1) | D334_910 (1) | D40_54 (1) | D64_905 (1) | D2_27 (1),Polarization0 (35) | Polarization1 (31) | Polarization7 (28) | Polarization6 (24) | Polarization4 (23),0.542803076743482,1.0,1579,23,,,
t527824,4.826347305389222,1612,167,0.5,1.0,0.0,0.3123223592107872,0.5644270484236638,my professional career | her professional career | their professional careers | his professional career | a professional career | the career | her career | his career | my career | their careers,10,167,167,D179_910 (1) | D17_179 (1) | D64_905 (1) | D2_27 (1) | D9_44 (1),Polarization6 (38) | Polarization0 (23) | Polarization1 (22) | Polarization7 (20) | Polarization4 (16),0.5644270484236638,1.0,1612,44,,,
t424184,4.818181818181818,53,11,1.0,1.0,0.0,0.4810456929208346,0.6363636363636364,more fun | fun | a fun | some fun | its fun | how fun | all the fun | the fun | FUN | just fun,10,11,11,D50_71 (1) | D10_45 (1) | D21_45 (1) | D38_45 (1) | D1_50 (1),Polarization0 (7) | Polarization1 (4),0.6363636363636364,1.0,53,8,,,
t380597,4.800000000000001,8,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,the all-around | The all-around | all-around | the All-Around | her own all-around | All-Around,6,1,1,D8_14 (1),Polarization7 (1),0.6000000000000001,0.6000000000000001,8,8,,,
t239305,4.800000000000001,6,1,0.8,0.8,0.8,0.0,0.8,Our protocols | the protocol | protocol | the same protocol | these protocols | protocols | the protocols | The 2018 Protocol | Protocol | this protocol,10,1,1,D43_910 (1),Polarization9 (1),0.8,0.8,6,6,,,
t913068,4.754122360918477,1738,206,0.5634920634920635,1.0,0.0,0.3341419080352645,0.5071237794074831,his life | life | her life | my life | our lives | their lives | Life | your life | the lives | the life,10,206,206,D2_171 (1) | D122_910 (1) | D24_87 (1) | D93_186 (1) | D6_38 (1),Polarization1 (37) | Polarization4 (35) | Polarization7 (27) | Polarization0 (24) | Polarization8 (23),0.5071237794074831,1.0,1738,47,,,
t360784,4.7,47,8,0.8,1.0,0.0,0.3109126351029605,0.7333333333333333,The island | the island | their island | an island | our island | The islands | islands | island | my island | the islands,10,8,8,D10_44 (1) | D2_7 (1) | D10_33 (1) | D7_44 (1) | D2_14 (1),Polarization7 (3) | Polarization0 (2) | Polarization10 (2) | Polarization1 (1),0.7333333333333333,1.0,47,17,,,
t947514,4.6937984496124034,1211,129,0.5,1.0,0.0,0.3057674624352314,0.5376482798823885,"its president | President | president | Its President | the President | ""The President | The President | presidents | The president | a president",10,129,129,D6_38 (1) | D2_184 (1) | D19_93 (1) | D3_908 (1) | D6_908 (1),Polarization6 (30) | Polarization8 (18) | Polarization1 (17) | Polarization0 (16) | Polarization5 (11),0.5376482798823885,1.0,1211,42,,,
t1010967,4.685714285714283,250,25,0.4685714285714283,1.0,0.0,0.404353493355189,0.4801067155067155,jail | prison | a jail | PRISON | a prison | the prison | the very prison | Prison | prisons | imprisonment,10,25,25,D19_93 (1) | D10_11 (1) | D52_93 (1) | D20_38 (1) | D19_910 (1),Polarization1 (8) | Polarization0 (7) | Polarization7 (3) | Polarization3 (2) | Polarization4 (2),0.4801067155067155,1.0,250,30,,,
t835468,4.65099715099715,1306,156,0.5555555555555555,1.0,0.0,0.3299571969934435,0.5550197899857019,"Lots | LOTS | ""Lots | a lot | a ""lot | not a lot | lot | her ""a lot | A lot | lots",10,156,156,D2_27 (1) | D68_911 (1) | D9_44 (1) | D50_899 (1) | D6_38 (1),Polarization0 (26) | Polarization6 (26) | Polarization1 (23) | Polarization9 (23) | Polarization4 (17),0.5550197899857019,1.0,1306,36,,,
t843057,4.650717703349281,567,77,0.6315789473684209,1.0,0.0,0.3080333191525509,0.5689042327342623,the overall medal table | the overall medals table | the actual medal table | the medal table | the medal tables | the final medals table | that final medals table | the final medal table | FINAL medal table | the official medal table,10,77,77,D2_27 (1) | D24_87 (1) | D9_44 (1) | D16_842 (1) | D10_44 (1),Polarization7 (14) | Polarization1 (11) | Polarization4 (11) | Polarization6 (10) | Polarization9 (10),0.5689042327342623,1.0,567,25,,,
t872435,4.583333333333334,10,2,0.9166666666666669,1.0,0.8333333333333334,0.0833333333333333,0.9166666666666669,"the blasphemous imagery | blasphemous imagery | a blasphemous depiction | the blasphemous depiction | such ""blasphemous depictions | the supposedly blasphemous depiction | a blasphemous portrayal | a grotesque and blasphemous depiction | its grotesque and blasphemous depiction | blasphemous art",10,2,2,D10_38 (1) | D38_910 (1),Polarization9 (1) | Polarization0 (1),0.9166666666666667,1.0,10,6,,,
t334100,4.571428571428571,72,9,0.5714285714285714,0.8791208791208792,0.0,0.2599532412150242,0.5103106769773437,the network | network | networks | a network | its network | The network | Network | these networks | the only network | all networks,10,9,9,D10_134 (1) | D10_630 (1) | D77_134 (1) | D21_134 (1) | D93_910 (1),Polarization7 (2) | Polarization3 (1) | Polarization1 (1) | Polarization4 (1) | Polarization6 (1),0.5103106769773437,0.8791208791208792,72,10,,,
t868184,4.563492063492063,23,3,0.5952380952380952,0.8333333333333333,0.0,0.3504667010447558,0.4761904761904761,the airport | those airports | airports | all airports | an airport | airport | Both airports | both airports | the airports | The airport,10,3,3,D547_548 (1) | D79_910 (1) | D90_910 (1),Polarization1 (1) | Polarization9 (1) | Polarization6 (1),0.4761904761904761,0.8333333333333333,23,9,,,
t850972,4.526315789473684,129,19,0.6666666666666666,1.0,0.0,0.3736319639402336,0.4643946404472719,paintings | a painting | the painting | his painting | painting | an 1851 painting | the paintings | The painting | a 1635 painting | Painting,10,19,19,D32_45 (1) | D10_122 (1) | D38_129 (1) | D38_187 (1) | D10_45 (1),Polarization1 (6) | Polarization7 (6) | Polarization0 (3) | Polarization4 (2) | Polarization9 (1),0.46439464044727197,1.0,129,17,,,
t983873,4.5,9,2,1.0,1.0,1.0,0.0,1.0,his agent | agent | her agent | all the agents | Her agent | Agent | no agent | agents | the agent | My Agent,10,2,2,D14_52 (1) | D140_910 (1),Polarization0 (2),1.0,1.0,9,7,,,
t576672,4.448412698412699,118,14,0.5277777777777778,1.0,0.0,0.3385026296838693,0.4872100122100121,vault | the vault | her vault | a vault | both the vault | any other vault | just a vault | The vault | vaults | Vault,10,14,14,D9_44 (1) | D8_51 (1) | D63_911 (1) | D19_910 (1) | D8_727 (1),Polarization6 (3) | Polarization2 (3) | Polarization1 (2) | Polarization7 (2) | Polarization0 (2),0.48721001221001214,1.0,118,26,,,
t260943,4.411504424778761,997,113,0.5,1.0,0.0,0.3306150365788157,0.5098839523955421,tennis | my tennis | the tennis | Tennis | a tennis | TENNIS | (tennis | his tennis | just the tennis | which tennis,10,113,113,D179_910 (1) | D17_179 (1) | D334_910 (1) | D64_905 (1) | D2_27 (1),Polarization1 (22) | Polarization0 (19) | Polarization7 (18) | Polarization4 (18) | Polarization6 (14),0.5098839523955421,1.0,997,42,,,
t921949,4.4,33,5,0.6666666666666666,1.0,0.0,0.3287908170258777,0.5580952380952381,the anthem | anthem | anthems | our anthem | their anthem | the anthems | the 'Anthem | The anthem | their anthems | an anthem,10,5,5,D19_52 (1) | D19_29 (1) | D6_52 (1) | D6_19 (1) | D20_54 (1),Polarization7 (2) | Polarization5 (1) | Polarization1 (1) | Polarization0 (1),0.5580952380952381,1.0,33,11,,,
t31323,4.4,22,5,1.0,1.0,0.0,0.4898979485566356,0.6,no protection | the protection | protection | the protections | any protection | protections | Protection | protected]- | true protection | a considerable protection,10,5,5,D6_38 (1) | D140_910 (1) | D184_910 (1) | D38_184 (1) | D38_910 (1),Polarization0 (3) | Polarization1 (2),0.6,1.0,22,6,,,
t317953,4.388571428571428,192,25,0.5714285714285714,1.0,0.0,0.3856015904346471,0.4753968253968254,a parade | the parade | The parade | the Parade | their parade | all parades | Parade | The Parade | A parade | 47 parade,10,25,25,D6_38 (1) | D20_38 (1) | D52_171 (1) | D20_171 (1) | D432_910 (1),Polarization1 (8) | Polarization8 (7) | Polarization0 (4) | Polarization3 (3) | Polarization6 (2),0.4753968253968254,1.0,192,13,,,
t800998,4.3173076923076925,449,56,0.5384615384615385,1.0,0.0,0.3418185514160125,0.5689157417352906,idea | the idea | ideas | an idea | Our idea | The idea | no idea | our idea | my ideas | that idea,10,56,56,D2_171 (1) | D122_910 (1) | D6_38 (1) | D2_184 (1) | D50_71 (1),Polarization0 (15) | Polarization6 (9) | Polarization1 (8) | Polarization4 (7) | Polarization5 (5),0.5689157417352906,1.0,449,21,,,
t877202,4.314569536423841,1303,151,0.5,1.0,0.0,0.3183934563032402,0.475688578629256,"the crowd | no crowd | the crowds | crowds | no crowds | The crowd | a ""crowd | crowd | a crowd | A crowd",10,151,151,D179_910 (1) | D17_179 (1) | D334_910 (1) | D2_27 (1) | D9_44 (1),Polarization1 (28) | Polarization4 (27) | Polarization6 (24) | Polarization7 (21) | Polarization0 (15),0.47568857862925606,1.0,1303,30,,,
t1036164,4.277251184834124,2166,211,0.4166666666666667,1.0,0.0,0.3394688797863979,0.4279570747426593,history | its history | History | the history | more history | his history | a history | The history | his own history | my history,10,211,211,D2_171 (1) | D122_910 (1) | D2_27 (1) | D68_911 (1) | D50_899 (1),Polarization1 (53) | Polarization3 (38) | Polarization0 (27) | Polarization6 (24) | Polarization8 (23),0.42795707474265937,1.0,2166,36,,,
t538686,4.271186440677966,504,59,0.5,1.0,0.0,0.387144981784493,0.5306001411261116,bout | the bout | her bout | her bouts | that bout | some bouts | a bout | this bout | bouts | his bout,10,59,59,D9_44 (1) | D2_184 (1) | D2_7 (1) | D31_70 (1) | D19_181 (1),Polarization0 (18) | Polarization1 (14) | Polarization7 (8) | Polarization4 (7) | Polarization6 (5),0.5306001411261116,1.0,504,34,,,
