article_index,title,publication_date,source,url,label,confidence,strong_hits,support_hits,all_hits_count,snippet
3127,Algerian boxer Imane Khelif wins first Olympic fight when opponent quits,2024-08-01,www.scrippsnews.com,https://www.scrippsnews.com/sports/paris-2024-olympics/imane-khelif-algerian-boxer-who-had-gender-test-issue-wins-first-olympic-fight-when-opponent-quits,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, algeria, algerian, eligibility, gender, sex, male, female",12,"Imane Khelif of Algeria won her opening Olympic boxing bout on Thursday when opponent Angela Carini of Italy quit after just 46 seconds.

Khelif was disqualified from the 2023 world championships after failing an unspecified gender eligibility test,..."
3171,Imane Khelif makes feelings clear on taking sex test for 2028 Olympics after gender controversy,2026-02-05,www.gbnews.com,https://www.gbnews.com/sport/other-sport/imane-khelif-gender-test-2028-olympics,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, algeria, algerian, eligibility, gender, sex, male, female",12,"Labour-run council shoots down claim migrant cultures 'don't respect women'

ByJack Otway,

Published: 05/02/2026

The boxer won gold in France back in 2024 in controversial circumstances

Algerian boxer Imane Khelif has indicated willingness to undergo sex verification testing if compliance represents the final barrier to participation at the 2028 Los Angeles Olympi..."
3359,Imane Khelif breaks silence with three-word message after controversial Olympics win,2024-08-02,www.gbnews.com,https://www.gbnews.com/sport/olympics/imane-khelif-breaks-silence-olympics-boxing-win,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, eligibility, gender, sex, intersex, male, female",12,"Imane Khelif has taken to social media to react to her victory over Angela Carini at the Olympics on Thursday.

GETTY

ByJack Otway,

Published: 02/08/2024

The 25-year-old beat Angela Carini on Thursday with the world watching on

Imane Khelif has t..."
4304,Imane Khelif: Former opponent calls criticism of Olympic boxer ‘ignorant and stupid’ | The Independent,2024-08-09,www.independent.co.uk,https://www.independent.co.uk/sport/olympics/imane-khelif-anja-stridsman-boxing-paris-b2594064.html,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, eligibility, gender, sex, intersex, male, female",12,"...managed in browser preferences.

Please refresh the page or navigate to another page on the site to be automatically logged inPlease refresh your browser to be logged in

Swipe for next article

In 2019, Anja Stridsman was a decision winner against Khelif, who boxes for Olympic gold on Friday

Removed from bookmarks

I would like to be emailed about offers, events and updates from The Independent. Read ourPrivacy notice

Anja Stridsman, a former opponent ofImane Khelif, has called criticism of..."
4927,Gender row target Algerian boxer Imane Khelif ensures Olympic medal | Paris Olympics 2024 News | Al Jazeera,2024-08-03,www.aljazeera.com,https://www.aljazeera.com/sports/2024/8/3/gender-row-target-algerian-boxer-imane-khelif-ensures-olympic-medal,high_precision,high,"imane khelif, khelif","boxing, boxer, female boxer, olympic boxing, algeria, algerian, eligibility, gender, male, female",12,"An emotional Khelif comfortably beat Hungary’s Luca Anna to enter the welterweight semis and ensure a podium finish amid the ongoing uproar.

Save

Share

Algeria’s Imane Khelif fought past thecriticismtargeted at her to beat Hungary’s Luca Anna Hamori by unanimo..."
5952,Imane Khelif unleashes joyous celebration after reaching women's Olympic boxing final | Metro News,2024-08-07,metro.co.uk,https://metro.co.uk/2024/08/07/imane-khelif-unleashes-joyous-celebration-reaching-womens-olympic-boxing-final-21374761,high_precision,high,"imane khelif, khelif","boxing, boxer, female boxer, olympic boxing, algeria, algerian, eligibility, gender, male, female",12,"Imane Khelif overcame Janjaem Suwannapheng to book her place in the gold-medal fight after a torrid fortnight at the ParisOlympics– and the Algerian’s emotions spilled out following her emphatic win.

Khelif’s participation in the women’s 66kg boxing..."
5995,Imane Khelif's next opponent speaks out ahead of Olympic boxing semi-final | Metro News,2024-08-04,metro.co.uk,https://metro.co.uk/2024/08/04/imane-khelifs-next-opponent-speaks-ahead-olympic-boxing-semi-final-21359661,high_precision,high,"imane khelif, khelif","boxing, boxer, female boxer, olympic boxing, algeria, algerian, eligibility, gender, male, female",12,"Janjaem Suwannapheng says she is ‘not afraid’ of Imane Khelif and insists they are ‘evenly matched’ ahead of their boxing semi-final at theParisOlympics.

The Thai fighter advanced from her 66kg quarter-final against Turkey’s Busenaz Surmeneli to set up a bout against Algeria’s Khelif, with the pai..."
6022,Hungary launch protest on Imane Khelif ahead of Olympic boxing clash | Metro News,2024-08-03,metro.co.uk,https://metro.co.uk/2024/08/03/hungary-launch-protest-imane-khelif-ahead-olympic-boxing-clash-21353300,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, algeria, algerian, eligibility, gender, sex, male, female",12,"TheHungarianBoxing Association has protested against the decision to allow Algerian Imane Khelif to compete at theOlympicsahead of her bout with Hungary’s Anna Luca Hamori.

Khelif has been at the centre of a gender eligibility stormat the Games, which has inten..."
6662,Imane Khelif addresses Olympics gender row as family fear for boxer's safety | Other | Sport | Express.co.uk,2024-08-05,www.express.co.uk,https://www.express.co.uk/sport/othersport/1932168/Imane-Khelif-gender-Olympics-boxing,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender, sex, intersex, gender test, male, female",12,"Imane Khelif has pleaded with critics to stop bullying her over the gender row that has engulfed the2024 Olympics, warning it could have ""massive effects"" on the mental state of people.

The Algerian boxer has courted controversy in Paris after breez..."
6680,Imane Khelif guaranteed Olympics boxing medal as gender row rages on | Other | Sport | Express.co.uk,2024-08-03,www.express.co.uk,https://www.express.co.uk/sport/othersport/1931758/Imane-Khelif-Olympics-fight-gender-boxing-row,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, eligibility, gender, sex, intersex, male, female",12,"Imane Khelif has guaranteed herself anOlympicmedal in Paris as the Algerian boxer claimed a unanimous points victory over Luca Anna Hamori in the women's 66kg category as the gender row goes on in the background.

Last year, Khelif wasdisqualified fr..."
6697,Who is Imane Khelif? Inside the life of boxer at centre of Olympics gender row | Boxing | Sport | Express.co.uk,2024-08-02,www.express.co.uk,https://www.express.co.uk/sport/boxing/1931432/Imane-Khelif-life-Olympics-gender-row,high_precision,high,"imane khelif, khelif","boxing, boxer, women's boxing, algeria, algerian, eligibility, gender, sex, male, female",12,"Imane Khelif's bout against Angela Carinihas gone down in Olympic historybecause of the controversy surrounding the bout, but there's more to this determined Algerian boxer than meets the eye.

Carini, her Italian opponent, withdrew from the round-of..."
6711,Steve Bunce brands Olympics gender row 'an absolute disaster' | Boxing | Sport | Express.co.uk,2024-08-01,www.express.co.uk,https://www.express.co.uk/sport/boxing/1931023/steve-bunce-brands-olympics-gender,high_precision,high,"imane khelif, khelif","boxing, boxer, women's boxing, olympic boxing, algeria, algerian, eligibility, gender, male, female",12,"Imane Khelif's win at the 2024 Paris Olympics has reignited intense discussions about gender eligibility in sports. BBC Radio 5 Live boxing analyst Steve Bunce described the victory as a disaster for the Algerian boxer, whose success was stained by c..."
6750,Olympic boxers banned for 'pretending to be women' allowed to compete in female event | Boxing | Sport | Express.co.uk,2024-07-29,www.express.co.uk,https://www.express.co.uk/sport/boxing/1929570/Olympic-boxing-Imane-Khelif-Lin-Yu-Ting,high_precision,high,"imane khelif, khelif","boxing, boxer, female boxer, olympic boxing, algeria, algerian, eligibility, sex, male, female",12,"Two female boxers who were ejected from last year's Women’s World Boxing Championships after being deemed biologically male will be allowed to compete at theOlympics. Imane Khelif of Algeria and Lin Yu-Ting of Taiwan were found to have XY chromosomes, wh..."
7657,Olympics 2024: Imane Khelif pleas for 'human dignity' after 'bullying' over boxing gender questions | The Standard,2024-08-05,www.standard.co.uk,https://www.standard.co.uk/sport/sport-olympics/olympics-2024-imane-khelif-boxing-gender-b1174758.html,high_precision,high,"imane khelif, khelif","boxing, boxer, women's boxing, olympic boxing, algeria, algerian, eligibility, gender, male, female",12,"...use the search feature, we need your consent to load Google Custom Search, which may use cookies or similar technologies. Please click 'Allow and Continue' below to enable search. See our privacy policy for more information.

Sport|Olympics

OlympicboxerImane Khelifsaid the wave of hateful scrutiny she has faced over misconceptions about her gender ""harms human dignity"" as she called for an end to “bullying” athletes having been greatly affected by the international backlash against her.

The A..."
7726,Olympics 2024: International Boxing Association to award Angela Carini prize money for defeat to Imane Khelif | The Standard,2024-08-03,www.standard.co.uk,https://www.standard.co.uk/sport/sport-olympics/olympics-2024-iba-angela-carini-imane-khelif-prize-money-b1174574.html,high_precision,high,"imane khelif, khelif","boxing, boxer, women's boxing, algeria, algerian, eligibility, gender, sex, male, female",12,"...earch feature, we need your consent to load Google Custom Search, which may use cookies or similar technologies. Please click 'Allow and Continue' below to enable search. See our privacy policy for more information.

Sport|Olympics

The InternationalBoxingAssociation (IBA) has announced prize money will be awarded to Italy's Angela Carini, who lost her welterweight round-of-16 bout against AlgerianImane Khelifat the Paris Olympics.

Carini pulled out after 46 secondsof the first round after Khel..."
7731,Olympics 2024: Lin Yu-ting wins first fight at Paris Games amid boxing gender row | The Standard,2024-08-02,www.standard.co.uk,https://www.standard.co.uk/sport/sport-olympics/olympics-2024-lin-yu-ting-imane-khelif-gender-row-boxing-b1174511.html,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, algeria, algerian, gender, sex, gender test, male, female",12,"...eed your consent to load Google Custom Search, which may use cookies or similar technologies. Please click 'Allow and Continue' below to enable search. See our privacy policy for more information.

Sport|Olympics

The second fighter at the centre of Olympic boxing’s gender row has booked her place in the quarter-finals of the competition with a comfortable points victory.

Lin Yu-tingof Taiwan beat Uzbekistan’s Sitora Turdibekova by unanimous decision in their women’s 57kg bout at the North Pari..."
